area,location,rooms,bathrooms,garage,age,quality,renovated,price
553.0,Downtown,2,1.0,2.0,35.0,5,0,222300
1165.0,Suburb,3,1.0,,24.0,7,0,321700
1507.0,Suburb,5,1.3,1.0,21.0,5,1,365300
1144.0,Suburb,4,1.5,1.0,18.0,7,0,327700
2488.0,Waterfront,8,2.2,2.0,75.0,9,1,931800
1345.0,Downtown,5,1.0,2.0,24.0,7,0,376700
2025.0,Downtown,6,2.4,1.0,39.0,7,1,499700
1456.0,Rural,5,1.5,2.0,45.0,6,0,252400
1745.0,Downtown,6,1.7,1.0,44.0,10,0,470500
1465.0,Rural,5,1.5,3.0,31.0,5,1,285500
2076.0,Suburb,6,1.8,2.0,73.0,8,0,378000
1364.0,Suburb,4,1.7,4.0,37.0,7,0,382100
1570.0,Downtown,4,1.5,3.0,17.0,6,0,420500
1506.0,Suburb,4,1.5,2.0,21.0,6,1,331500
1221.0,Rural,4,1.5,1.0,7.0,5,1,239600
1525.0,Downtown,5,,2.0,34.0,7,0,414700
2738.0,Rural,8,2.8,2.0,41.0,7,1,407300
1228.0,Rural,3,1.0,3.0,43.0,10,0,234600
1532.0,Rural,5,1.8,1.0,38.0,8,0,285400
2003.0,Downtown,6,2.3,4.0,24.0,7,0,493000
1929.0,Rural,6,,3.0,28.0,7,0,344200
1344.0,Rural,4,1.1,2.0,28.0,9,1,267500
625.0,Downtown,1,1.0,3.0,52.0,4,1,278800
1580.0,Rural,5,1.9,1.0,5.0,6,1,308400
658.0,Downtown,2,1.0,2.0,20.0,3,1,259100
2144.0,Waterfront,6,3.0,1.0,12.0,7,0,873700
1414.0,Downtown,4,1.8,3.0,91.0,7,1,319900
1844.0,Downtown,6,2.0,1.0,59.0,5,0,400100
1004.0,Suburb,3,1.4,1.0,20.0,8,1,344600
815.0,Downtown,1,1.0,1.0,9.0,5,0,284300
1456.0,Downtown,3,1.6,3.0,11.0,6,1,416900
1325.0,Downtown,4,1.9,3.0,52.0,6,1,361000
1144.0,Rural,3,1.0,2.0,7.0,8,0,281700
1376.0,Downtown,4,1.5,3.0,28.0,5,0,371500
3247.0,Suburb,11,4.0,2.0,46.0,8,0,586700
1749.0,Suburb,5,2.1,2.0,10.0,7,0,457700
1874.0,Suburb,6,2.0,3.0,28.0,7,1,401800
1755.0,Suburb,7,1.4,2.0,20.0,7,0,404100
2150.0,Suburb,7,1.6,1.0,19.0,8,0,444900
1260.0,Waterfront,4,2.1,2.0,16.0,5,0,620900
694.0,Rural,2,1.0,3.0,49.0,8,0,172700
1261.0,Waterfront,4,1.2,2.0,67.0,6,0,562800
1737.0,Rural,7,2.1,3.0,23.0,6,1,335300
982.0,Rural,3,,2.0,35.0,8,1,202500
1266.0,Waterfront,3,1.3,2.0,28.0,5,1,654800
1073.0,Suburb,2,1.0,2.0,6.0,6,0,322000
2166.0,Rural,7,1.9,2.0,22.0,6,0,358800
1702.0,Downtown,4,1.2,3.0,5.0,10,0,497600
1650.0,Downtown,5,1.3,2.0,19.0,10,0,480200
,Suburb,4,,2.0,27.0,6,0,395000
1324.0,Suburb,5,1.1,2.0,44.0,7,0,292300
1427.0,Suburb,4,1.8,3.0,33.0,6,0,355000
917.0,Suburb,3,1.4,3.0,50.0,5,0,235800
665.0,Suburb,1,1.0,3.0,14.0,6,0,263600
1405.0,Rural,4,1.5,1.0,61.0,6,0,223800
1486.0,Suburb,4,1.7,0.0,67.0,4,1,301400
1972.0,Suburb,6,2.0,3.0,4.0,7,0,423600
2215.0,Rural,8,2.9,2.0,7.0,7,1,366300
2214.0,Suburb,8,3.1,2.0,27.0,7,0,470700
973.0,Rural,3,1.6,3.0,18.0,6,0,248500
1197.0,Suburb,6,1.0,4.0,20.0,5,0,332100
1562.0,Downtown,4,1.6,3.0,33.0,7,0,430300
3012.0,Waterfront,10,3.3,3.0,51.0,8,0,1051100
2151.0,Downtown,6,2.6,1.0,14.0,9,1,543500
1916.0,Suburb,6,1.5,1.0,56.0,7,1,403400
1183.0,Suburb,3,1.0,0.0,16.0,6,0,289700
1010.0,Suburb,3,1.6,3.0,99.0,7,0,235600
1724.0,Rural,5,1.7,3.0,62.0,4,0,256900
942.0,Suburb,3,1.0,3.0,17.0,9,1,316000
1241.0,Downtown,5,1.0,3.0,9.0,6,0,386800
1291.0,Rural,4,1.6,2.0,17.0,9,0,279800
2230.0,Downtown,7,2.2,2.0,15.0,5,0,499700
1196.0,Downtown,4,1.4,1.0,40.0,4,1,322100
614.0,Suburb,1,1.0,2.0,5.0,6,0,247700
1574.0,Suburb,4,1.1,,7.0,7,0,355100
1071.0,Suburb,3,1.7,3.0,40.0,6,0,296400
1358.0,Suburb,5,1.6,1.0,,6,1,338700
1303.0,Suburb,5,1.3,2.0,19.0,5,0,326700
1227.0,Suburb,4,1.2,0.0,46.0,4,1,259700
1725.0,Rural,5,2.4,2.0,52.0,7,1,314200
820.0,Downtown,2,1.1,2.0,60.0,4,0,262600
1135.0,Waterfront,4,1.7,2.0,44.0,4,1,540800
1667.0,Suburb,5,1.6,1.0,24.0,6,1,385900
1100.0,Suburb,3,1.2,2.0,22.0,7,0,334400
800.0,Rural,2,1.0,2.0,20.0,9,1,214600
1659.0,Suburb,6,1.7,2.0,10.0,8,0,396300
1919.0,Suburb,6,2.1,4.0,13.0,8,0,467700
1320.0,Rural,4,1.3,2.0,55.0,7,0,221300
715.0,Rural,3,1.0,2.0,16.0,6,1,189300
1679.0,Suburb,3,1.4,2.0,10.0,10,1,408900
787.0,Rural,2,1.1,1.0,58.0,4,0,159300
1479.0,Suburb,4,1.8,2.0,32.0,6,1,338000
1008.0,Rural,4,1.0,4.0,76.0,5,1,187000
924.0,Downtown,3,1.2,2.0,71.0,7,1,280000
1163.0,Downtown,3,1.2,2.0,11.0,5,0,373800
1263.0,Suburb,4,1.2,1.0,25.0,7,0,308300
1090.0,Downtown,3,1.4,0.0,12.0,7,0,325700
1617.0,Rural,5,2.0,1.0,12.0,7,0,281700
1161.0,Downtown,4,1.1,4.0,20.0,7,0,395000
1833.0,Downtown,5,1.8,2.0,41.0,9,0,486200
1466.0,Suburb,4,1.6,3.0,41.0,6,0,360500
1071.0,Suburb,3,1.0,2.0,38.0,7,1,274000
1015.0,Waterfront,2,1.7,0.0,24.0,5,0,543400
791.0,Downtown,3,1.0,1.0,43.0,4,0,301500
1470.0,Downtown,5,1.6,2.0,10.0,9,1,452800
1196.0,Downtown,3,1.0,2.0,32.0,5,0,322700
627.0,Suburb,2,1.0,2.0,28.0,7,1,248200
1128.0,Downtown,4,1.0,2.0,23.0,7,1,379400
1004.0,Rural,4,1.0,3.0,33.0,8,0,243900
2218.0,Downtown,7,2.7,2.0,4.0,4,0,503400
777.0,Waterfront,3,1.0,2.0,13.0,7,0,551300
845.0,Suburb,4,1.0,2.0,39.0,6,0,250500
1911.0,Suburb,6,2.1,2.0,27.0,6,0,396500
2068.0,Downtown,6,,1.0,8.0,6,0,476600
1055.0,Downtown,2,1.1,,27.0,7,0,375500
1094.0,Suburb,5,1.3,3.0,18.0,7,0,318500
1631.0,Suburb,6,1.2,3.0,56.0,6,0,343500
636.0,Suburb,1,1.0,3.0,11.0,4,0,221200
738.0,Suburb,2,1.0,1.0,11.0,4,0,230700
1224.0,Downtown,4,1.5,1.0,36.0,7,0,368700
2199.0,Waterfront,8,1.3,3.0,24.0,5,1,823600
1165.0,Downtown,3,1.0,3.0,23.0,6,1,386100
1383.0,Downtown,3,1.0,2.0,99.0,10,1,372800
1925.0,Suburb,8,2.1,,42.0,7,0,414000
2629.0,Suburb,8,3.6,1.0,21.0,8,0,524100
1114.0,Suburb,4,1.2,3.0,7.0,4,1,327500
1332.0,Suburb,4,1.4,3.0,20.0,4,1,321500
2400.0,Suburb,8,3.0,1.0,10.0,8,1,497900
823.0,Suburb,2,1.0,1.0,13.0,5,0,269300
1861.0,Downtown,5,2.0,3.0,14.0,8,0,481900
967.0,Downtown,3,1.4,1.0,53.0,6,0,311000
1384.0,Rural,3,1.7,3.0,8.0,10,1,277800
1239.0,Downtown,4,1.5,2.0,50.0,5,1,332300
986.0,Suburb,3,1.0,2.0,37.0,6,1,297900
978.0,Suburb,3,1.0,2.0,36.0,5,1,266500
1463.0,Rural,4,1.9,2.0,13.0,8,1,311000
1842.0,Downtown,5,1.9,3.0,45.0,7,0,434500
1285.0,Rural,3,1.9,3.0,12.0,5,1,266000
1370.0,Suburb,4,1.2,3.0,67.0,6,1,308300
1608.0,Waterfront,5,2.3,2.0,54.0,8,1,729700
981.0,Suburb,2,1.3,2.0,75.0,8,1,300200
1697.0,Rural,5,1.5,2.0,28.0,4,0,294100
1741.0,Suburb,5,2.1,2.0,24.0,6,1,409100
3081.0,Rural,9,3.2,3.0,20.0,10,0,508000
1188.0,Suburb,2,1.3,3.0,98.0,6,1,236500
1157.0,Rural,4,1.1,2.0,41.0,6,1,223300
1713.0,Rural,4,1.9,1.0,10.0,8,1,301300
1741.0,Suburb,5,2.3,3.0,62.0,5,0,329400
1129.0,Downtown,3,1.4,2.0,24.0,5,1,326600
1177.0,Downtown,3,1.0,2.0,2.0,6,1,378100
1593.0,Waterfront,6,1.4,3.0,15.0,8,1,740500
1028.0,Waterfront,4,1.2,2.0,54.0,7,0,567600
1175.0,Downtown,4,1.4,2.0,37.0,7,1,362600
1378.0,Downtown,5,1.3,2.0,42.0,6,1,357000
1842.0,Downtown,6,2.6,1.0,62.0,8,0,477300
1104.0,Downtown,2,1.5,2.0,6.0,6,0,331600
743.0,Suburb,2,1.0,1.0,15.0,7,1,287900
725.0,Rural,2,1.0,,28.0,7,1,165300
895.0,Downtown,4,1.0,1.0,55.0,8,0,303700
880.0,Rural,2,1.0,2.0,12.0,6,0,192700
1275.0,Waterfront,4,1.9,1.0,21.0,6,1,634400
916.0,Suburb,3,1.4,2.0,27.0,8,1,334200
1070.0,Suburb,4,1.2,2.0,15.0,8,0,319300
1046.0,Suburb,3,1.4,2.0,27.0,5,1,265600
1163.0,Downtown,4,1.6,4.0,24.0,5,0,369100
2045.0,Rural,5,2.3,2.0,18.0,8,0,350300
1655.0,Suburb,4,2.0,2.0,45.0,4,1,343600
1346.0,Downtown,3,1.7,3.0,40.0,4,0,328800
1156.0,Rural,4,1.5,2.0,,6,0,210300
1166.0,Suburb,4,1.0,2.0,49.0,6,1,278100
1488.0,Downtown,5,1.4,2.0,72.0,5,0,363200
1615.0,Waterfront,5,1.7,2.0,7.0,7,0,744800
1002.0,Downtown,3,1.0,2.0,8.0,6,0,321900
1355.0,Downtown,4,1.0,2.0,43.0,5,0,352100
699.0,Downtown,3,1.0,2.0,19.0,9,1,337000
1433.0,Suburb,6,1.7,0.0,17.0,7,0,368100
1709.0,Suburb,6,1.4,3.0,15.0,8,0,407800
1225.0,Suburb,4,1.3,4.0,48.0,4,0,284200
2395.0,Suburb,8,,2.0,94.0,5,1,426500
1010.0,Suburb,3,1.2,3.0,49.0,7,1,269200
1436.0,Downtown,4,1.2,3.0,19.0,9,0,453500
1324.0,Suburb,4,1.0,1.0,46.0,5,1,297700
1297.0,Waterfront,3,1.6,,8.0,6,1,649600
1291.0,Rural,4,1.0,2.0,23.0,4,0,215800
1386.0,Rural,4,1.5,4.0,6.0,5,0,272800
1757.0,Suburb,6,1.8,2.0,19.0,7,0,396300
2082.0,Suburb,7,2.3,3.0,30.0,6,1,459200
1338.0,Rural,5,1.6,2.0,105.0,4,0,182900
1739.0,Rural,4,2.5,4.0,58.0,5,0,283600
,Rural,5,1.0,2.0,6.0,3,1,210600
1711.0,Suburb,4,2.2,3.0,6.0,7,1,418900
1050.0,Downtown,2,1.0,3.0,15.0,7,0,381400
1899.0,Downtown,5,2.6,2.0,81.0,7,0,423700
2717.0,Downtown,9,2.3,2.0,6.0,6,0,596100
1288.0,Suburb,4,2.3,1.0,16.0,7,1,335200
664.0,Downtown,2,1.0,0.0,15.0,7,1,294400
1124.0,Suburb,3,1.7,3.0,36.0,6,0,323900
1987.0,Suburb,5,2.6,2.0,47.0,6,1,384100
1599.0,Suburb,6,1.6,3.0,40.0,5,0,351600
1450.0,Suburb,5,1.5,2.0,32.0,6,1,317800
1850.0,Downtown,7,1.8,3.0,8.0,9,0,511300
1564.0,Suburb,5,2.0,3.0,29.0,8,0,393100
1978.0,Waterfront,4,2.0,0.0,63.0,6,0,663700
1798.0,Suburb,5,1.7,2.0,77.0,7,0,348700
2180.0,Rural,7,2.6,2.0,35.0,5,1,349900
1502.0,Suburb,4,1.4,3.0,6.0,7,0,383200
1789.0,Suburb,5,1.9,2.0,35.0,5,0,378100
1214.0,Suburb,3,1.4,2.0,24.0,7,1,311300
1105.0,Suburb,4,1.0,2.0,7.0,10,0,361000
,Rural,8,2.4,1.0,11.0,6,0,366800
1435.0,Suburb,5,2.1,2.0,13.0,10,0,416000
1733.0,Rural,5,1.9,1.0,43.0,7,1,263600
1394.0,Rural,4,1.4,2.0,75.0,5,1,218700
1110.0,Rural,3,1.2,1.0,39.0,5,1,212700
1344.0,Downtown,4,1.7,1.0,44.0,9,1,427600
2121.0,Downtown,5,2.0,2.0,25.0,7,0,503900
1600.0,Rural,4,1.9,2.0,17.0,5,0,283900
775.0,Rural,2,1.0,2.0,39.0,5,1,184100
1250.0,Waterfront,6,,2.0,33.0,7,0,682300
2369.0,Suburb,6,3.3,1.0,14.0,7,1,490000
1251.0,Rural,3,1.9,2.0,31.0,7,0,230600
753.0,Rural,3,1.0,1.0,27.0,8,0,180200
2455.0,Rural,9,2.3,2.0,21.0,5,0,390800
1666.0,Suburb,5,1.9,1.0,17.0,7,0,392300
1310.0,Downtown,5,1.0,3.0,35.0,6,1,375300
1189.0,Suburb,3,1.8,2.0,18.0,5,1,302900
1894.0,Suburb,6,1.9,2.0,94.0,8,1,380200
1126.0,Suburb,4,1.8,3.0,38.0,4,1,291900
1934.0,Downtown,6,1.9,,35.0,3,0,435500
1593.0,Rural,5,1.7,3.0,23.0,7,0,283700
1449.0,Downtown,3,2.1,0.0,20.0,6,1,360400
1403.0,Suburb,5,1.4,2.0,5.0,4,0,320800
1266.0,Suburb,4,1.5,3.0,15.0,4,0,290400
1872.0,Waterfront,6,2.5,2.0,6.0,9,0,809900
1015.0,Suburb,2,1.0,3.0,6.0,7,1,346800
797.0,Suburb,2,1.0,,10.0,6,1,238100
1630.0,Downtown,6,1.3,2.0,59.0,9,0,437100
1639.0,Suburb,5,2.0,2.0,59.0,8,0,382600
1562.0,Suburb,5,1.9,1.0,15.0,9,0,416500
1526.0,Rural,4,2.1,2.0,7.0,5,0,286400
1209.0,Suburb,4,1.2,2.0,19.0,4,0,320300
1723.0,Downtown,4,1.4,2.0,43.0,7,1,466500
1320.0,Rural,4,1.0,1.0,51.0,7,1,238000
,Downtown,4,2.3,2.0,31.0,8,1,396300
1212.0,Downtown,4,1.5,3.0,35.0,4,1,369900
2557.0,Suburb,7,2.9,3.0,32.0,8,1,510600
769.0,Downtown,2,1.0,2.0,6.0,7,1,324100
1572.0,Downtown,5,1.2,3.0,8.0,8,0,444500
783.0,Waterfront,2,1.0,,77.0,5,1,469100
1294.0,Rural,4,2.0,2.0,31.0,7,0,231600
1166.0,Rural,5,1.5,2.0,3.0,5,0,270700
687.0,Suburb,1,1.0,2.0,36.0,5,0,226300
1517.0,Downtown,5,1.3,3.0,12.0,5,1,431700
,Rural,3,1.1,2.0,54.0,5,1,177100
684.0,Suburb,3,1.0,1.0,50.0,5,1,195600
1752.0,Downtown,6,2.7,1.0,41.0,6,0,462400
2120.0,Suburb,6,2.3,2.0,30.0,6,0,430200
2158.0,Suburb,6,2.0,2.0,63.0,5,1,372800
1502.0,Downtown,3,1.6,2.0,67.0,9,1,404800
1359.0,Downtown,4,1.6,1.0,13.0,5,0,390400
2049.0,Suburb,7,1.8,3.0,41.0,7,0,441200
2295.0,Suburb,6,2.7,3.0,17.0,4,0,450300
1925.0,Downtown,6,2.6,0.0,11.0,8,1,529700
991.0,Suburb,2,1.1,3.0,67.0,6,0,234600
1429.0,Downtown,4,,2.0,45.0,6,1,389300
1542.0,Suburb,4,1.5,2.0,32.0,6,0,350700
751.0,Downtown,2,1.0,3.0,14.0,7,1,322500
1557.0,Suburb,5,1.7,3.0,68.0,2,0,282100
2772.0,Suburb,8,3.2,3.0,12.0,6,1,548000
1644.0,Suburb,5,1.5,2.0,10.0,6,1,390800
2146.0,Downtown,6,3.1,1.0,27.0,6,1,502800
1420.0,Suburb,4,1.9,0.0,43.0,10,1,379200
1308.0,Rural,5,1.0,3.0,21.0,6,0,252400
1513.0,Downtown,4,1.1,3.0,130.0,8,0,360700
1032.0,Suburb,2,1.0,1.0,30.0,8,0,282200
984.0,Suburb,3,1.6,2.0,17.0,7,1,325900
2009.0,Rural,7,2.5,2.0,18.0,6,1,363100
2078.0,Suburb,6,2.9,2.0,83.0,5,0,381000
975.0,Waterfront,4,1.1,3.0,25.0,7,1,617400
1826.0,Suburb,5,2.0,2.0,65.0,9,0,380600
1303.0,Suburb,4,1.0,2.0,5.0,7,0,340000
1493.0,Suburb,5,1.8,4.0,55.0,8,0,365700
1552.0,Suburb,5,1.7,1.0,14.0,10,1,413400
1841.0,Downtown,5,,2.0,46.0,8,0,481200
1375.0,Suburb,4,2.1,1.0,14.0,5,1,331800
2103.0,Suburb,7,2.3,2.0,19.0,7,1,455400
1479.0,Suburb,4,2.1,2.0,11.0,8,0,354900
1636.0,Rural,6,1.3,3.0,47.0,6,0,289000
1026.0,Waterfront,3,2.1,2.0,51.0,8,1,620200
2673.0,Downtown,8,2.8,2.0,15.0,7,1,631600
1557.0,Rural,4,2.0,2.0,7.0,7,0,317100
1683.0,Rural,5,,1.0,65.0,6,0,277000
801.0,Rural,2,1.0,3.0,16.0,6,0,216700
1029.0,Rural,3,1.4,2.0,24.0,6,0,231700
1990.0,Downtown,6,2.5,2.0,13.0,4,0,486200
1468.0,Rural,5,1.4,2.0,,6,1,236600
726.0,Suburb,2,1.0,2.0,44.0,4,0,188400
1867.0,Rural,5,2.1,3.0,72.0,6,1,273600
1126.0,Downtown,4,,3.0,56.0,5,0,340000
2104.0,Downtown,6,2.8,3.0,53.0,8,1,495700
,Downtown,5,1.7,2.0,26.0,8,1,399100
1430.0,Suburb,4,1.6,3.0,23.0,7,0,359700
1953.0,Suburb,6,2.4,2.0,43.0,5,0,370600
1005.0,Rural,3,1.0,2.0,25.0,6,0,222500
975.0,Downtown,3,1.0,3.0,57.0,4,0,234100
1258.0,Downtown,3,1.5,3.0,12.0,6,1,367300
1745.0,Suburb,5,2.3,2.0,5.0,7,1,427300
875.0,Downtown,3,1.0,1.0,40.0,7,1,284900
785.0,Suburb,3,1.4,2.0,,6,1,296200
1743.0,Rural,4,2.2,1.0,10.0,8,0,323900
1104.0,Waterfront,4,1.1,3.0,101.0,6,0,543200
1181.0,Downtown,3,1.3,3.0,27.0,6,0,364100
739.0,Downtown,2,1.0,,8.0,7,1,316900
1078.0,Rural,3,1.0,1.0,16.0,7,0,219600
1336.0,Downtown,5,2.0,1.0,22.0,5,0,392300
1804.0,Rural,4,1.6,2.0,39.0,7,1,312900
1046.0,Suburb,3,1.3,2.0,16.0,5,0,324500
2276.0,Rural,7,2.8,3.0,24.0,4,0,366400
1076.0,Downtown,4,1.1,1.0,33.0,7,0,332100
1076.0,Waterfront,4,1.0,4.0,37.0,4,0,573500
2191.0,Waterfront,6,2.4,1.0,26.0,7,0,850400
1433.0,Downtown,6,1.9,1.0,82.0,4,0,345600
1123.0,Suburb,3,1.1,3.0,44.0,5,0,299900
1275.0,Suburb,4,1.0,3.0,42.0,5,1,303100
,Downtown,7,2.7,2.0,41.0,8,0,483200
2141.0,Waterfront,6,2.5,2.0,57.0,6,1,741300
1031.0,Downtown,4,1.5,2.0,31.0,4,1,296300
1321.0,Downtown,4,1.7,2.0,12.0,7,1,399100
1379.0,Downtown,5,2.3,1.0,36.0,6,1,418300
977.0,Suburb,2,1.5,0.0,39.0,7,0,294100
1316.0,Rural,4,1.2,1.0,63.0,5,0,226300
1342.0,Suburb,4,1.7,3.0,11.0,6,0,371900
1929.0,Suburb,7,1.9,3.0,13.0,10,0,460900
,Downtown,6,2.0,2.0,28.0,6,1,450700
1206.0,Rural,5,1.0,1.0,42.0,6,0,212000
1251.0,Suburb,4,1.3,2.0,9.0,4,0,274200
1657.0,Suburb,5,2.0,2.0,11.0,5,0,357600
1111.0,Suburb,4,1.2,2.0,49.0,7,1,288800
1617.0,Waterfront,6,1.4,0.0,9.0,6,0,722700
1302.0,Rural,4,1.0,4.0,13.0,7,0,277000
982.0,Suburb,1,1.8,3.0,51.0,6,1,256100
986.0,Suburb,2,1.2,2.0,42.0,4,1,259500
2128.0,Downtown,8,2.1,1.0,16.0,8,0,518500
1274.0,Suburb,3,1.6,3.0,38.0,4,0,292900
2264.0,Suburb,8,,2.0,33.0,6,1,451800
1136.0,Rural,4,1.5,2.0,25.0,6,0,252500
1470.0,Suburb,4,1.0,2.0,20.0,8,1,374100
2880.0,Suburb,8,4.1,2.0,37.0,6,1,560100
955.0,Downtown,3,1.0,2.0,10.0,6,1,318300
730.0,Downtown,4,1.0,3.0,37.0,6,1,302100
2022.0,Rural,6,1.8,2.0,31.0,7,1,349800
1028.0,Waterfront,3,1.0,2.0,33.0,8,0,546500
1331.0,Suburb,3,1.6,3.0,13.0,6,0,362700
1110.0,Suburb,4,1.0,1.0,64.0,7,1,255400
1459.0,Suburb,4,1.6,1.0,16.0,8,0,372300
988.0,Downtown,3,1.5,2.0,19.0,8,1,401500
1264.0,Downtown,5,1.1,1.0,24.0,7,0,396300
1547.0,Downtown,5,1.2,2.0,41.0,6,0,364200
970.0,Waterfront,2,1.0,3.0,32.0,5,0,542400
1071.0,Downtown,2,1.1,2.0,7.0,4,1,357900
1199.0,Suburb,5,1.1,1.0,27.0,6,0,292700
848.0,Suburb,3,1.0,2.0,29.0,6,0,254000
1170.0,Suburb,3,1.5,2.0,65.0,6,0,265200
1391.0,Downtown,3,1.8,2.0,22.0,7,0,410400
1179.0,Waterfront,3,1.0,2.0,39.0,4,1,526100
1228.0,Suburb,3,1.0,2.0,130.0,6,1,237800
1331.0,Waterfront,3,1.5,2.0,58.0,9,1,642300
1086.0,Suburb,3,1.0,1.0,12.0,7,0,307800
1671.0,Suburb,5,1.9,2.0,45.0,7,0,366500
2121.0,Rural,6,2.9,2.0,37.0,7,1,363200
1154.0,Suburb,5,1.3,2.0,21.0,5,1,310500
1564.0,Downtown,5,1.3,3.0,46.0,4,1,411300
1241.0,Rural,4,1.5,2.0,12.0,7,0,278900
1506.0,Suburb,5,1.6,3.0,17.0,3,0,321500
2211.0,Suburb,7,2.4,2.0,24.0,6,0,478900
1576.0,Rural,5,1.9,3.0,20.0,6,0,298000
759.0,Suburb,3,1.1,3.0,42.0,5,0,237900
1549.0,Suburb,5,1.7,2.0,,9,1,413000
1987.0,Suburb,8,2.2,,19.0,9,0,447400
1248.0,Downtown,5,2.1,1.0,58.0,7,0,325600
1842.0,Suburb,5,2.5,0.0,41.0,5,1,374700
1074.0,Suburb,4,1.5,2.0,8.0,9,1,341100
833.0,Downtown,2,1.0,3.0,8.0,7,0,374800
1401.0,Rural,5,1.2,2.0,19.0,5,0,247700
,Downtown,1,,2.0,9.0,6,1,312000
1241.0,Downtown,3,1.4,1.0,52.0,7,1,353300
2022.0,Rural,7,2.0,0.0,17.0,6,1,356500
727.0,Rural,3,,3.0,39.0,6,0,170000
889.0,Rural,3,1.0,2.0,45.0,6,1,173600
963.0,Suburb,4,1.4,2.0,5.0,4,1,313200
1313.0,Suburb,4,1.7,1.0,18.0,6,0,330800
1192.0,Waterfront,4,1.4,3.0,23.0,5,0,640700
2096.0,Suburb,6,2.3,3.0,33.0,8,1,476900
1818.0,Downtown,6,1.8,1.0,50.0,5,1,441200
1569.0,Downtown,6,,,104.0,7,0,350500
1403.0,Rural,4,1.1,2.0,77.0,4,1,202200
1519.0,Suburb,5,1.4,2.0,26.0,5,1,314600
1017.0,Suburb,4,1.0,2.0,26.0,4,0,248300
1762.0,Suburb,5,2.1,1.0,71.0,6,0,346000
938.0,Waterfront,3,1.3,1.0,27.0,6,0,538300
1750.0,Suburb,6,1.9,3.0,18.0,7,1,399000
1958.0,Suburb,6,2.7,2.0,,4,0,378900
1433.0,Waterfront,4,1.3,2.0,34.0,6,1,702500
1266.0,Downtown,4,1.4,2.0,8.0,5,0,372700
1522.0,Suburb,5,1.7,2.0,22.0,7,1,357500
536.0,Downtown,3,1.0,0.0,9.0,5,1,290500
1475.0,Downtown,5,1.7,1.0,2.0,6,1,411800
1292.0,Downtown,4,1.5,2.0,83.0,5,1,344900
1318.0,Suburb,5,,1.0,30.0,8,0,334300
1679.0,Downtown,5,1.6,2.0,22.0,5,0,422800
1308.0,Rural,5,1.8,1.0,19.0,6,0,281300
930.0,Suburb,3,1.0,2.0,28.0,6,1,253700
1280.0,Suburb,4,1.9,3.0,19.0,6,0,318400
1369.0,Suburb,4,1.7,3.0,12.0,5,0,335700
1390.0,Waterfront,4,1.3,1.0,19.0,4,0,621100
1411.0,Suburb,4,1.3,3.0,67.0,5,1,351000
1868.0,Downtown,6,2.7,3.0,51.0,5,0,421600
946.0,Downtown,3,1.5,4.0,19.0,8,0,339200
1417.0,Rural,5,1.5,2.0,89.0,9,0,234500
2024.0,Rural,6,2.3,1.0,26.0,6,0,333100
769.0,Suburb,2,1.0,2.0,15.0,4,1,253700
1419.0,Downtown,5,1.6,3.0,35.0,7,1,397700
1111.0,Suburb,3,1.0,2.0,74.0,5,1,250200
1190.0,Suburb,4,1.3,3.0,65.0,5,0,307000
1003.0,Suburb,4,1.7,1.0,15.0,5,0,285500
1269.0,Downtown,5,1.4,2.0,10.0,5,1,391000
2414.0,Suburb,8,2.3,0.0,21.0,6,0,507200
894.0,Suburb,2,1.0,1.0,40.0,4,1,220300
921.0,Waterfront,3,1.1,2.0,47.0,5,1,507500
883.0,Downtown,3,1.0,2.0,59.0,7,0,281800
2328.0,Rural,7,2.7,1.0,31.0,7,1,368300
1155.0,Suburb,5,1.0,2.0,32.0,6,0,269800
1328.0,Suburb,5,1.7,2.0,30.0,3,0,301600
1177.0,Rural,3,,2.0,54.0,7,0,225100
990.0,Suburb,4,1.1,2.0,47.0,5,1,260200
1242.0,Downtown,4,1.3,3.0,15.0,8,1,416500
2941.0,Downtown,8,3.9,2.0,44.0,7,0,627600
2091.0,Rural,6,2.4,3.0,52.0,6,1,314000
1019.0,Suburb,4,1.8,1.0,55.0,4,0,248300
1648.0,Suburb,6,2.0,4.0,34.0,9,0,424300
1027.0,Suburb,4,1.6,3.0,33.0,7,1,281800
759.0,Downtown,3,1.0,2.0,27.0,7,1,341600
1856.0,Downtown,7,2.2,2.0,29.0,9,1,481500
1942.0,Rural,6,2.6,2.0,80.0,7,1,288200
1872.0,Suburb,6,2.4,2.0,30.0,8,0,429600
1152.0,Downtown,4,1.5,3.0,16.0,5,0,369100
1270.0,Suburb,4,1.3,1.0,35.0,7,0,331000
1703.0,Waterfront,5,1.8,2.0,46.0,5,1,711100
1518.0,Downtown,5,2.1,0.0,53.0,6,0,364700
1181.0,Downtown,5,1.8,2.0,12.0,6,0,381100
798.0,Suburb,2,1.0,3.0,70.0,4,1,201400
1389.0,Downtown,4,1.3,1.0,45.0,7,0,374700
1892.0,Downtown,6,1.8,1.0,67.0,6,1,427400
913.0,Downtown,2,1.3,,9.0,3,1,291400
1643.0,Downtown,4,1.5,3.0,56.0,6,0,389500
1489.0,Suburb,5,1.9,,12.0,6,0,333300
1703.0,Downtown,5,2.1,0.0,23.0,8,1,474300
1771.0,Suburb,6,1.8,1.0,46.0,7,1,391700
1073.0,Rural,3,1.7,2.0,11.0,8,0,221200
